Packet_Number,Timestamp,Data
1196,2026-02-27 00:12:04,161.17216117216117|-283.5164835164835|-30.036630036630036|-802.9304029304029|-223.44322344322345
1197,2026-02-27 00:12:04,161.9047619047619|-293.7728937728938|-2.197802197802198|-756.7765567765567|-271.79487179487177
1198,2026-02-27 00:12:04,60.8058608058608|-361.17216117216117|-13.91941391941392|-734.7985347985348|-361.17216117216117
1199,2026-02-27 00:12:04,72.52747252747253|-305.4945054945055|-21.245421245421245|-745.054945054945|-437.3626373626374
1200,2026-02-27 00:12:04,79.12087912087912|-371.42857142857144|-27.106227106227106|-756.0439560439561|-430.03663003663
1201,2026-02-27 00:12:04,89.37728937728937|-563.3699633699633|-155.3113553113553|-744.3223443223443|-524.5421245421245
1202,2026-02-27 00:12:04,-164.83516483516485|-627.8388278388278|-97.43589743589743|-718.6813186813187|-522.3443223443223
1203,2026-02-27 00:12:04,-142.85714285714286|-798.5347985347985|-271.79487179487177|-642.4908424908425|-731.1355311355311
1204,2026-02-27 00:12:04,-30.036630036630036|-793.4065934065934|-271.79487179487177|-626.3736263736264|-651.2820512820513
1205,2026-02-27 00:12:04,-173.62637362637363|-751.6483516483516|-229.3040293040293|-556.7765567765567|-588.2783882783883
1206,2026-02-27 00:12:04,-572.1611721611722|-586.8131868131868|-387.54578754578756|-616.1172161172161|-384.61538461538464
1207,2026-02-27 00:12:04,-530.4029304029305|-571.4285714285714|-378.75457875457874|-580.952380952381|-359.7069597069597
1208,2026-02-27 00:12:04,-566.3003663003662|-488.64468864468864|-247.61904761904762|-471.06227106227107|-110.62271062271063
1209,2026-02-27 00:12:05,263.003663003663|1152.3809523809523|1499.6336996336997|197.8021978021978|-671.7948717948718
1210,2026-02-27 00:12:05,-953.1135531135532|-665.2014652014652|-249.08424908424908|-380.95238095238096|-141.3919413919414
1211,2026-02-27 00:12:05,-153.84615384615384|-258.6080586080586|-99.63369963369964|-267.3992673992674|-30.76923076923077
1212,2026-02-27 00:12:05,-208.05860805860806|-156.04395604395606|62.27106227106227|-136.26373626373626|98.16849816849818
1213,2026-02-27 00:12:05,-165.56776556776558|-17.582417582417584|21.978021978021978|-53.47985347985348|280.5860805860806
1214,2026-02-27 00:12:05,186.8131868131868|179.48717948717947|365.56776556776555|241.02564102564102|557.5091575091575
1215,2026-02-27 00:12:05,419.04761904761904|485.7142857142857|663.003663003663|459.34065934065933|709.8901098901099
1216,2026-02-27 00:12:05,491.57509157509156|431.5018315018315|439.56043956043953|87.91208791208791|216.84981684981685
1217,2026-02-27 00:12:05,-106.22710622710623|-167.03296703296704|-101.0989010989011|-348.71794871794873|-126.73992673992674
1218,2026-02-27 00:12:05,-332.6007326007326|-337.72893772893775|-120.14652014652015|-369.96336996337|-156.04395604395606
1219,2026-02-27 00:12:05,-355.3113553113553|-308.42490842490844|-144.32234432234432|-362.6373626373626|-118.68131868131869
1220,2026-02-27 00:12:05,-191.2087912087912|-250.54945054945054|-177.28937728937728|-340.65934065934067|-73.26007326007326
1221,2026-02-27 00:12:05,-246.8864468864469|-246.8864468864469|-197.06959706959708|-337.72893772893775|-77.65567765567765
1222,2026-02-27 00:12:05,-205.12820512820514|-249.8168498168498|-132.6007326007326|-315.01831501831504|-66.66666666666667
1223,2026-02-27 00:12:05,-286.4468864468864|-218.3150183150183|-98.16849816849818|-290.84249084249086|-43.223443223443226
1224,2026-02-27 00:12:05,-229.3040293040293|-179.48717948717947|-38.827838827838825|-246.8864468864469|-13.91941391941392
1225,2026-02-27 00:12:05,-196.33699633699635|-166.3003663003663|-271.06227106227107|-306.959706959707|30.036630036630036
1226,2026-02-27 00:12:05,-179.48717948717947|-126.73992673992674|-134.7985347985348|-247.61904761904762|60.07326007326007
1227,2026-02-27 00:12:05,-135.53113553113553|-95.97069597069597|-75.45787545787546|-214.65201465201466|73.26007326007326
1228,2026-02-27 00:12:05,-183.15018315018315|-78.3882783882784|-30.76923076923077|-179.48717948717947|93.04029304029304
1229,2026-02-27 00:12:05,-204.3956043956044|-63.73626373626374|-2.197802197802198|-156.04395604395606|120.87912087912088
1230,2026-02-27 00:12:05,-73.99267399267399|-25.641025641025642|148.71794871794873|-65.2014652014652|166.3003663003663
1231,2026-02-27 00:12:05,-94.50549450549451|-38.827838827838825|12.454212454212454|-178.02197802197801|90.10989010989012
1232,2026-02-27 00:12:05,-108.42490842490842|-53.47985347985348|10.989010989010989|-173.62637362637363|88.64468864468864
1233,2026-02-27 00:12:05,-8.791208791208792|600.0|1499.6336996336997|1499.6336996336997|924.5421245421245
1234,2026-02-27 00:12:06,-661.5384615384615|-594.1391941391942|-252.74725274725276|-181.6849816849817|126.73992673992674
1235,2026-02-27 00:12:06,-179.48717948717947|-18.315018315018314|19.78021978021978|-112.82051282051282|169.23076923076923
1236,2026-02-27 00:12:06,-135.53113553113553|68.13186813186813|147.98534798534797|-52.014652014652015|233.6996336996337
1237,2026-02-27 00:12:06,-135.53113553113553|136.996336996337|123.80952380952381|46.15384615384615|392.6739926739927
1238,2026-02-27 00:12:06,171.42857142857142|263.003663003663|481.31868131868134|256.4102564102564|554.5787545787546
1239,2026-02-27 00:12:06,365.56776556776555|545.7875457875458|771.4285714285714|500.3663003663004|776.5567765567765
1240,2026-02-27 00:12:06,561.9047619047619|591.2087912087912|638.8278388278388|299.6336996336996|421.24542124542126
1241,2026-02-27 00:12:06,90.10989010989012|12.454212454212454|40.29304029304029|-305.4945054945055|-136.26373626373626
1242,2026-02-27 00:12:06,-407.3260073260073|-319.4139194139194|-411.72161172161174|-482.7838827838828|-194.13919413919413
1243,2026-02-27 00:12:06,-481.31868131868134|-313.5531135531136|-201.46520146520146|-409.5238095238095|-159.7069597069597
1244,2026-02-27 00:12:06,-331.86813186813185|-276.9230769230769|-161.9047619047619|-369.96336996337|-133.33333333333334
1245,2026-02-27 00:12:06,-315.01831501831504|-265.9340659340659|-307.6923076923077|-402.1978021978022|-113.55311355311355
1246,2026-02-27 00:12:06,-311.35531135531136|-258.6080586080586|-195.6043956043956|-384.61538461538464|-158.24175824175825
1247,2026-02-27 00:12:06,-321.61172161172163|-275.45787545787545|-187.54578754578753|-384.61538461538464|-156.04395604395606
1248,2026-02-27 00:12:06,-293.040293040293|-249.8168498168498|-191.2087912087912|-353.84615384615387|-122.34432234432235
1249,2026-02-27 00:12:06,-314.2857142857143|-227.1062271062271|-158.97435897435898|-346.5201465201465|-120.87912087912088
1250,2026-02-27 00:12:06,-304.02930402930406|-195.6043956043956|-125.27472527472527|-312.0879120879121|-96.7032967032967
1251,2026-02-27 00:12:06,-271.79487179487177|-197.06959706959708|-172.16117216117217|-315.75091575091574|-75.45787545787546
1252,2026-02-27 00:12:06,-238.82783882783883|-172.16117216117217|-107.6923076923077|-276.1904761904762|-58.608058608058606
1253,2026-02-27 00:12:06,-235.16483516483515|-145.78754578754578|-63.73626373626374|-249.8168498168498|-50.54945054945055
1254,2026-02-27 00:12:06,-227.83882783882783|-126.73992673992674|-74.72527472527473|-249.08424908424908|-27.106227106227106
1255,2026-02-27 00:12:06,-204.3956043956044|-106.22710622710623|-113.55311355311355|-220.51282051282053|5.86080586080586
1256,2026-02-27 00:12:06,-172.16117216117217|-40.29304029304029|40.29304029304029|-144.32234432234432|41.02564102564103
1257,2026-02-27 00:12:06,-180.95238095238096|-119.41391941391942|-65.2014652014652|-220.51282051282053|-5.86080586080586
1258,2026-02-27 00:12:07,-192.67399267399267|-97.43589743589743|-123.07692307692308|-223.44322344322345|98.9010989010989
1259,2026-02-27 00:12:07,204.3956043956044|1379.4871794871794|1499.6336996336997|947.2527472527472|-261.53846153846155
1260,2026-02-27 00:12:07,-1049.084249084249|-387.54578754578756|-158.97435897435898|-183.88278388278388|31.501831501831504
