Packet_Number,Timestamp,Data
228,2026-01-31 19:26:15,[-284.98168498168496|-287.9120879120879|-273.2600732600733|-201.46520146520146|-149.45054945054946]
229,2026-01-31 19:26:15,[-211.7216117216117|-216.11721611721612|-252.01465201465203|-213.1868131868132|-172.8937728937729]
230,2026-01-31 19:26:15,[-156.04395604395606|-148.71794871794873|-226.37362637362637|-288.64468864468864|-349.45054945054943]
231,2026-01-31 19:26:15,[-314.2857142857143|-242.49084249084248|-226.37362637362637|-200.73260073260073|-208.7912087912088]
232,2026-01-31 19:26:15,[-153.1135531135531|-87.91208791208791|-128.2051282051282|-315.01831501831504|-442.4908424908425]
233,2026-01-31 19:26:15,[-332.6007326007326|-219.78021978021977|-202.93040293040292|-295.97069597069594|-129.67032967032966]
234,2026-01-31 19:26:15,[-54.94505494505494|-95.23809523809524|-106.22710622710623|-154.57875457875457|-97.43589743589743]
235,2026-01-31 19:26:15,[-143.5897435897436|-227.83882783882783|-254.94505494505495|-254.21245421245422|-241.02564102564102]
236,2026-01-31 19:26:15,[-191.2087912087912|-230.03663003663004|-336.2637362637363|-290.84249084249086|-158.97435897435898]
237,2026-01-31 19:26:15,[-39.56043956043956|-36.63003663003663|-102.56410256410257|-40.29304029304029|-100.36630036630036]
238,2026-01-31 19:26:15,[-18.315018315018314|195.6043956043956|576.5567765567765|909.1575091575091|413.9194139194139]
239,2026-01-31 19:26:15,[-311.35531135531136|-706.2271062271062|-567.7655677655678|-314.2857142857143|-249.08424908424908]
240,2026-01-31 19:26:15,[-220.51282051282053|-179.48717948717947|-170.6959706959707|-173.62637362637363|-18.315018315018314]
241,2026-01-31 19:26:15,[15.384615384615385|93.04029304029304|119.41391941391942|-5.128205128205129|-16.117216117216117]
242,2026-01-31 19:26:15,[40.29304029304029|38.095238095238095|54.94505494505494|113.55311355311355|67.3992673992674]
243,2026-01-31 19:26:15,[31.501831501831504|-25.641025641025642|79.85347985347985|158.97435897435898|208.05860805860806]
244,2026-01-31 19:26:15,[229.3040293040293|221.97802197802199|202.93040293040292|239.56043956043956|336.2637362637363]
245,2026-01-31 19:26:15,[257.14285714285717|265.9340659340659|103.2967032967033|-52.747252747252745|125.27472527472527]
246,2026-01-31 19:26:15,[120.87912087912088|-50.54945054945055|-208.7912087912088|-276.1904761904762|-259.34065934065933]
247,2026-01-31 19:26:15,[-449.0842490842491|-525.2747252747253|-452.01465201465203|-438.82783882783883|-335.53113553113553]
248,2026-01-31 19:26:15,[-299.6336996336996|-283.5164835164835|-147.25274725274724|-148.71794871794873|-24.175824175824175]
249,2026-01-31 19:26:15,[-68.13186813186813|-98.9010989010989|-85.71428571428571|-110.62271062271063|-117.94871794871794]
250,2026-01-31 19:26:15,[-105.49450549450549|-142.85714285714286|-192.67399267399267|-220.51282051282053|-323.0769230769231]
251,2026-01-31 19:26:16,[-315.01831501831504|-243.2234432234432|-267.3992673992674|-321.61172161172163|-283.5164835164835]
252,2026-01-31 19:26:16,[-229.3040293040293|-225.64102564102564|-193.4065934065934|-219.78021978021977|-228.57142857142858]
253,2026-01-31 19:26:16,[-120.87912087912088|-48.35164835164835|-75.45787545787546|-74.72527472527473|-64.46886446886447]
254,2026-01-31 19:26:16,[-122.34432234432235|-193.4065934065934|-221.24542124542126|-369.2307692307692|-482.7838827838828]
255,2026-01-31 19:26:16,[-478.38827838827837|-435.8974358974359|-339.9267399267399|-275.45787545787545|-137.72893772893772]
256,2026-01-31 19:26:16,[249.8168498168498|883.5164835164835|809.5238095238095|72.52747252747253|-471.06227106227107]
257,2026-01-31 19:26:16,[-481.31868131868134|-261.53846153846155|-90.10989010989012|-73.99267399267399|-41.02564102564103]
258,2026-01-31 19:26:16,[-41.02564102564103|-47.61904761904762|-65.2014652014652|-97.43589743589743|-101.0989010989011]
259,2026-01-31 19:26:16,[-155.3113553113553|-169.96336996336996|-172.8937728937729|-156.04395604395606|-90.10989010989012]
260,2026-01-31 19:26:16,[-43.223443223443226|-31.501831501831504|41.02564102564103|89.37728937728937|145.78754578754578]
261,2026-01-31 19:26:16,[201.46520146520146|244.6886446886447|263.003663003663|263.003663003663|303.2967032967033]
262,2026-01-31 19:26:16,[318.68131868131866|320.1465201465202|271.06227106227107|217.58241758241758|191.2087912087912]
263,2026-01-31 19:26:16,[112.82051282051282|52.014652014652015|-40.29304029304029|-180.95238095238096|-243.95604395604394]
264,2026-01-31 19:26:16,[-282.7838827838828|-252.01465201465203|-227.83882783882783|-238.0952380952381|-224.17582417582418]
265,2026-01-31 19:26:16,[-220.51282051282053|-200.0|-191.2087912087912|-120.87912087912088|-125.27472527472527]
266,2026-01-31 19:26:16,[-132.6007326007326|-154.57875457875457|-200.0|-260.8058608058608|-302.56410256410254]
267,2026-01-31 19:26:16,[-299.6336996336996|-306.959706959707|-317.2161172161172|-296.7032967032967|-257.87545787545787]
268,2026-01-31 19:26:16,[-207.32600732600733|-146.5201465201465|-156.7765567765568|-161.17216117216117|-121.6117216117216]
269,2026-01-31 19:26:16,[-141.3919413919414|-124.54212454212454|-94.50549450549451|-78.3882783882784|-76.19047619047619]
270,2026-01-31 19:26:16,[-120.87912087912088|-159.7069597069597|-191.2087912087912|-297.43589743589746|-290.84249084249086]
271,2026-01-31 19:26:16,[-202.1978021978022|-170.6959706959707|-159.7069597069597|-158.24175824175825|-200.0]
272,2026-01-31 19:26:16,[-227.83882783882783|-178.02197802197801|-204.3956043956044|-166.3003663003663|-95.97069597069597]
273,2026-01-31 19:26:16,[-98.9010989010989|-123.07692307692308|-77.65567765567765|167.76556776556777|668.8644688644689]
274,2026-01-31 19:26:16,[1052.014652014652|525.2747252747253|-195.6043956043956|-582.4175824175824|-393.4065934065934]
275,2026-01-31 19:26:17,[-218.3150183150183|-188.2783882783883|-170.6959706959707|-103.2967032967033|-28.571428571428573]
276,2026-01-31 19:26:17,[-59.34065934065934|-46.88644688644688|-31.501831501831504|-21.245421245421245|5.86080586080586]
277,2026-01-31 19:26:17,[30.036630036630036|34.43223443223443|40.29304029304029|41.02564102564103|44.688644688644686]
278,2026-01-31 19:26:17,[73.99267399267399|101.83150183150182|106.95970695970696|128.93772893772893|203.66300366300365]
279,2026-01-31 19:26:17,[220.51282051282053|238.0952380952381|267.3992673992674|288.64468864468864|286.4468864468864]
280,2026-01-31 19:26:17,[274.72527472527474|279.1208791208791|248.35164835164835|175.0915750915751|104.76190476190476]
281,2026-01-31 19:26:17,[17.582417582417584|-49.81684981684982|-106.22710622710623|-172.16117216117217|-183.15018315018315]
282,2026-01-31 19:26:17,[-205.86080586080587|-217.58241758241758|-213.1868131868132|-224.9084249084249|-235.16483516483515]
283,2026-01-31 19:26:17,[-229.3040293040293|-213.1868131868132|-203.66300366300365|-195.6043956043956|-189.74358974358975]
284,2026-01-31 19:26:17,[-195.6043956043956|-194.13919413919413|-182.41758241758242|-197.06959706959708|-178.02197802197801]
285,2026-01-31 19:26:17,[-175.0915750915751|-173.62637362637363|-178.75457875457874|-192.67399267399267|-175.0915750915751]
286,2026-01-31 19:26:17,[-181.6849816849817|-204.3956043956044|-208.05860805860806|-207.32600732600733|-205.12820512820514]
287,2026-01-31 19:26:17,[-178.02197802197801|-173.62637362637363|-178.75457875457874|-189.74358974358975|-164.83516483516485]
288,2026-01-31 19:26:17,[-172.8937728937729|-189.74358974358975|-183.88278388278388|-183.15018315018315|-191.2087912087912]
289,2026-01-31 19:26:17,[-208.05860805860806|-166.3003663003663|-109.89010989010988|-188.2783882783883|-191.2087912087912]
290,2026-01-31 19:26:17,[-153.1135531135531|-178.02197802197801|-157.50915750915752|-201.46520146520146|-147.25274725274724]
291,2026-01-31 19:26:17,[-75.45787545787546|-117.94871794871794|-148.71794871794873|-103.2967032967033|109.15750915750915]
292,2026-01-31 19:26:17,[582.4175824175824|791.2087912087912|332.6007326007326|-276.1904761904762|-449.0842490842491]
293,2026-01-31 19:26:17,[-211.7216117216117|-107.6923076923077|-113.55311355311355|-114.28571428571429|-79.85347985347985]
294,2026-01-31 19:26:17,[-94.50549450549451|-98.16849816849818|-89.37728937728937|-66.66666666666667|-38.095238095238095]
295,2026-01-31 19:26:17,[-55.67765567765568|-54.94505494505494|-12.454212454212454|-27.106227106227106|-27.106227106227106]
