Packet_Number,Timestamp,Data
45,2026-02-27 00:09:48,326.7399267399267|391.94139194139194|460.8058608058608|502.56410256410254|542.1245421245421
46,2026-02-27 00:09:48,547.2527472527472|541.3919413919414|512.0879120879121|431.5018315018315|336.2637362637363
47,2026-02-27 00:09:48,201.46520146520146|67.3992673992674|-40.29304029304029|-142.12454212454213|-197.06959706959708
48,2026-02-27 00:09:48,-262.27106227106225|-297.43589743589746|-309.15750915750914|-336.2637362637363|-336.2637362637363
49,2026-02-27 00:09:49,-340.65934065934067|-333.3333333333333|-320.1465201465202|-314.2857142857143|-295.97069597069594
50,2026-02-27 00:09:49,-294.5054945054945|-289.3772893772894|-275.45787545787545|-282.05128205128204|-271.06227106227107
51,2026-02-27 00:09:49,-271.79487179487177|-267.3992673992674|-263.003663003663|-275.45787545787545|-264.46886446886447
52,2026-02-27 00:09:49,-273.992673992674|-271.79487179487177|-272.5274725274725|-287.1794871794872|-271.79487179487177
53,2026-02-27 00:09:49,-282.7838827838828|-282.05128205128204|-272.5274725274725|-274.72527472527474|-260.0732600732601
54,2026-02-27 00:09:49,-263.7362637362637|-255.67765567765568|-247.61904761904762|-258.6080586080586|-246.8864468864469
55,2026-02-27 00:09:49,-250.54945054945054|-246.8864468864469|-227.1062271062271|-219.04761904761904|-183.15018315018315
56,2026-02-27 00:09:49,-201.46520146520146|-221.24542124542126|-223.44322344322345|-229.3040293040293|-213.1868131868132
57,2026-02-27 00:09:49,-213.1868131868132|-205.86080586080587|-197.06959706959708|-202.93040293040292|-179.48717948717947
58,2026-02-27 00:09:49,-183.88278388278388|-194.13919413919413|-172.16117216117217|-169.23076923076923|-166.3003663003663
59,2026-02-27 00:09:49,-161.17216117216117|-172.16117216117217|-146.5201465201465|-102.56410256410257|-78.3882783882784
60,2026-02-27 00:09:49,-84.98168498168498|-119.41391941391942|-173.62637362637363|-189.74358974358975|-164.83516483516485
61,2026-02-27 00:09:49,-182.41758241758242|-175.0915750915751|-153.1135531135531|-146.5201465201465|-235.16483516483515
62,2026-02-27 00:09:49,10.989010989010989|76.19047619047619|882.7838827838827|1499.6336996336997|1098.901098901099
63,2026-02-27 00:09:49,-157.50915750915752|-838.8278388278388|-600.0|-283.5164835164835|-146.5201465201465
64,2026-02-27 00:09:49,-131.13553113553112|-125.27472527472527|-109.15750915750915|-102.56410256410257|-87.17948717948718
65,2026-02-27 00:09:49,-71.06227106227107|-36.63003663003663|-40.29304029304029|-48.35164835164835|-38.095238095238095
66,2026-02-27 00:09:49,-5.128205128205129|42.49084249084249|38.827838827838825|53.47985347985348|116.48351648351648
67,2026-02-27 00:09:49,131.86813186813185|167.76556776556777|244.6886446886447|309.8901098901099|338.46153846153845
68,2026-02-27 00:09:49,373.6263736263736|451.28205128205127|510.6227106227106|522.3443223443223|556.0439560439561
69,2026-02-27 00:09:49,534.7985347985348|535.5311355311355|404.3956043956044|263.7362637362637|175.0915750915751
70,2026-02-27 00:09:49,21.245421245421245|-62.27106227106227|-172.16117216117217|-311.35531135531136|-311.35531135531136
71,2026-02-27 00:09:49,-358.24175824175825|-346.5201465201465|-347.25274725274727|-361.17216117216117|-334.7985347985348
72,2026-02-27 00:09:49,-267.3992673992674|-311.35531135531136|-395.6043956043956|-381.68498168498166|-298.16849816849816
73,2026-02-27 00:09:49,-289.3772893772894|-310.6227106227106|-239.56043956043956|-274.72527472527474|-337.72893772893775
74,2026-02-27 00:09:49,-301.0989010989011|-249.8168498168498|-347.98534798534797|-336.2637362637363|-298.16849816849816
75,2026-02-27 00:09:50,-306.959706959707|-311.35531135531136|-332.6007326007326|-309.15750915750914|-282.05128205128204
76,2026-02-27 00:09:50,-293.7728937728938|-257.87545787545787|-267.3992673992674|-301.83150183150184|-326.007326007326
77,2026-02-27 00:09:50,-284.24908424908426|-263.003663003663|-271.79487179487177|-241.02564102564102|-224.9084249084249
78,2026-02-27 00:09:50,-295.97069597069594|-208.05860805860806|-216.84981684981685|-214.65201465201466|-216.84981684981685
79,2026-02-27 00:09:50,-214.65201465201466|-183.88278388278388|-308.42490842490844|-284.24908424908426|-220.51282051282053
80,2026-02-27 00:09:50,-216.11721611721612|-219.04761904761904|-216.11721611721612|-200.0|-178.02197802197801
81,2026-02-27 00:09:50,-223.44322344322345|-227.1062271062271|-249.8168498168498|-218.3150183150183|-191.2087912087912
82,2026-02-27 00:09:50,-214.65201465201466|-191.2087912087912|-168.4981684981685|-123.80952380952381|-121.6117216117216
83,2026-02-27 00:09:50,-131.13553113553112|-100.36630036630036|-177.28937728937728|-150.1831501831502|-183.88278388278388
84,2026-02-27 00:09:50,-180.21978021978023|-190.47619047619048|-158.97435897435898|-132.6007326007326|-219.78021978021977
85,2026-02-27 00:09:50,-142.12454212454213|271.79487179487177|1240.2930402930403|1499.6336996336997|849.0842490842491
86,2026-02-27 00:09:50,-443.2234432234432|-723.0769230769231|-462.27106227106225|-205.12820512820514|-76.19047619047619
87,2026-02-27 00:09:50,-178.02197802197801|-148.71794871794873|-114.28571428571429|-109.15750915750915|-73.26007326007326
88,2026-02-27 00:09:50,-122.34432234432235|-18.315018315018314|-72.52747252747253|-51.282051282051285|-29.304029304029303
89,2026-02-27 00:09:50,-49.81684981684982|10.989010989010989|30.76923076923077|65.2014652014652|122.34432234432235
90,2026-02-27 00:09:50,160.43956043956044|134.7985347985348|278.38827838827837|361.9047619047619|295.97069597069594
91,2026-02-27 00:09:50,355.3113553113553|452.01465201465203|506.2271062271062|547.2527472527472|498.9010989010989
92,2026-02-27 00:09:50,465.2014652014652|435.8974358974359|315.01831501831504|218.3150183150183|113.55311355311355
93,2026-02-27 00:09:50,55.67765567765568|-75.45787545787546|-230.76923076923077|-227.83882783882783|-251.28205128205127
94,2026-02-27 00:09:50,-290.84249084249086|-321.61172161172163|-352.3809523809524|-298.16849816849816|-251.28205128205127
95,2026-02-27 00:09:50,-306.959706959707|-289.3772893772894|-257.87545787545787|-196.33699633699635|-301.0989010989011
96,2026-02-27 00:09:50,-302.56410256410254|-267.3992673992674|-283.5164835164835|-248.35164835164835|-238.0952380952381
97,2026-02-27 00:09:50,-219.04761904761904|-227.83882783882783|-290.84249084249086|-301.0989010989011|-201.46520146520146
98,2026-02-27 00:09:50,-261.53846153846155|-311.35531135531136|-271.79487179487177|-204.3956043956044|-250.54945054945054
99,2026-02-27 00:09:51,-320.1465201465202|-287.1794871794872|-190.47619047619048|-242.49084249084248|-331.13553113553115
100,2026-02-27 00:09:51,-310.6227106227106|-287.9120879120879|-229.3040293040293|-204.3956043956044|-303.2967032967033
101,2026-02-27 00:09:51,-293.7728937728938|-201.46520146520146|-224.17582417582418|-282.05128205128204|-237.36263736263737
102,2026-02-27 00:09:51,-126.00732600732601|-249.8168498168498|-226.37362637362637|-153.1135531135531|-195.6043956043956
103,2026-02-27 00:09:51,-230.03663003663004|-208.05860805860806|-131.86813186813185|-117.94871794871794|-131.86813186813185
104,2026-02-27 00:09:51,-100.36630036630036|-123.07692307692308|-190.47619047619048|-214.65201465201466|-158.24175824175825
105,2026-02-27 00:09:51,-189.74358974358975|-164.83516483516485|-156.7765567765568|-191.2087912087912|-134.7985347985348
106,2026-02-27 00:09:51,-136.996336996337|147.98534798534797|828.5714285714286|1499.6336996336997|1193.4065934065934
107,2026-02-27 00:09:51,-202.93040293040292|-741.3919413919414|-646.8864468864468|-396.3369963369963|-123.80952380952381
108,2026-02-27 00:09:51,-103.2967032967033|-169.23076923076923|-211.7216117216117|-128.2051282051282|-74.72527472527473
109,2026-02-27 00:09:51,-47.61904761904762|-60.8058608058608|-109.15750915750915|-8.058608058608058|-9.523809523809524
110,2026-02-27 00:09:51,-16.84981684981685|10.989010989010989|81.31868131868131|38.095238095238095|92.3076923076923
111,2026-02-27 00:09:51,134.06593406593407|134.06593406593407|258.6080586080586|320.1465201465202|279.8534798534798
112,2026-02-27 00:09:51,381.68498168498166|416.8498168498169|484.98168498168496|452.01465201465203|453.4798534798535
113,2026-02-27 00:09:51,548.7179487179487|421.24542124542126|255.67765567765568|186.08058608058607|97.43589743589743
114,2026-02-27 00:09:51,38.095238095238095|-158.24175824175825|-223.44322344322345|-204.3956043956044|-274.72527472527474
115,2026-02-27 00:09:51,-330.4029304029304|-240.2930402930403|-276.1904761904762|-278.38827838827837|-301.0989010989011
116,2026-02-27 00:09:51,-325.27472527472526|-252.74725274725276|-275.45787545787545|-271.79487179487177|-261.53846153846155
117,2026-02-27 00:09:51,-226.37362637362637|-246.8864468864469|-235.89743589743588|-253.4798534798535|-261.53846153846155
118,2026-02-27 00:09:51,-220.51282051282053|-204.3956043956044|-296.7032967032967|-223.44322344322345|-235.16483516483515
119,2026-02-27 00:09:51,-262.27106227106225|-290.84249084249086|-254.94505494505495|-189.74358974358975|-248.35164835164835
120,2026-02-27 00:09:51,-287.9120879120879|-243.95604395604394|-246.15384615384616|-271.79487179487177|-274.72527472527474
121,2026-02-27 00:09:51,-246.8864468864469|-208.7912087912088|-240.2930402930403|-230.76923076923077|-227.83882783882783
122,2026-02-27 00:09:51,-227.83882783882783|-238.0952380952381|-208.05860805860806|-207.32600732600733|-208.7912087912088
123,2026-02-27 00:09:51,-165.56776556776558|-194.13919413919413|-249.08424908424908|-173.62637362637363|-183.88278388278388
124,2026-02-27 00:09:52,-213.1868131868132|-188.2783882783883|-132.6007326007326|-169.96336996336996|-226.37362637362637
125,2026-02-27 00:09:52,-143.5897435897436|-177.28937728937728|-131.13553113553112|-43.956043956043956|-100.36630036630036
126,2026-02-27 00:09:52,-203.66300366300365|-215.3846153846154|-148.71794871794873|-136.996336996337|-216.84981684981685
127,2026-02-27 00:09:52,-157.50915750915752|-156.04395604395606|-238.0952380952381|-169.23076923076923|89.37728937728937
128,2026-02-27 00:09:52,630.7692307692307|1499.6336996336997|1499.6336996336997|85.71428571428571|-790.4761904761905
129,2026-02-27 00:09:52,-541.3919413919414|-196.33699633699635|-154.57875457875457|-194.13919413919413|-119.41391941391942
130,2026-02-27 00:09:52,-76.92307692307692|-141.3919413919414|-97.43589743589743|-84.24908424908425|-53.47985347985348
131,2026-02-27 00:09:52,-119.41391941391942|-56.41025641025641|-13.186813186813186|10.989010989010989|8.058608058608058
132,2026-02-27 00:09:52,28.571428571428573|120.14652014652015|65.2014652014652|102.56410256410257|167.76556776556777
133,2026-02-27 00:09:52,195.6043956043956|238.0952380952381|314.2857142857143|393.4065934065934|393.4065934065934
134,2026-02-27 00:09:52,457.14285714285717|532.6007326007326|454.94505494505495|468.13186813186815|439.56043956043953
135,2026-02-27 00:09:52,339.1941391941392|213.91941391941393|123.07692307692308|30.036630036630036|-82.78388278388279
136,2026-02-27 00:09:52,-192.67399267399267|-246.8864468864469|-258.6080586080586|-283.5164835164835|-285.7142857142857
137,2026-02-27 00:09:52,-321.61172161172163|-285.7142857142857|-284.98168498168496|-301.0989010989011|-301.83150183150184
138,2026-02-27 00:09:52,-286.4468864468864|-251.28205128205127|-296.7032967032967|-268.86446886446885|-221.97802197802199
139,2026-02-27 00:09:52,-266.6666666666667|-263.7362637362637|-194.13919413919413|-216.11721611721612|-287.1794871794872
140,2026-02-27 00:09:52,-262.27106227106225|-266.6666666666667|-274.72527472527474|-263.7362637362637|-258.6080586080586
141,2026-02-27 00:09:52,-229.3040293040293|-273.2600732600733|-290.84249084249086|-252.74725274725276|-258.6080586080586
142,2026-02-27 00:09:52,-263.003663003663|-208.7912087912088|-254.21245421245422|-270.3296703296703|-195.6043956043956
143,2026-02-27 00:09:52,-224.9084249084249|-275.45787545787545|-249.8168498168498|-202.93040293040292|-204.3956043956044
144,2026-02-27 00:09:52,-216.11721611721612|-246.8864468864469|-214.65201465201466|-167.03296703296704|-220.51282051282053
145,2026-02-27 00:09:52,-194.13919413919413|-192.67399267399267|-212.45421245421247|-200.0|-180.95238095238096
146,2026-02-27 00:09:52,-189.01098901098902|-171.42857142857142|-197.8021978021978|-146.5201465201465|-164.83516483516485
147,2026-02-27 00:09:52,-197.06959706959708|-156.04395604395606|-97.43589743589743|-66.66666666666667|-114.28571428571429
148,2026-02-27 00:09:52,-85.71428571428571|-71.06227106227107|-166.3003663003663|-180.21978021978023|-123.07692307692308
149,2026-02-27 00:09:52,-170.6959706959707|-172.8937728937729|-143.5897435897436|-109.15750915750915|-211.7216117216117
150,2026-02-27 00:09:53,-183.88278388278388|119.41391941391942|955.3113553113553|1499.6336996336997|1364.8351648351647
151,2026-02-27 00:09:53,-111.35531135531136|-693.040293040293|-438.82783882783883|-213.1868131868132|-135.53113553113553
152,2026-02-27 00:09:53,-105.49450549450549|-115.01831501831502|-107.6923076923077|-37.362637362637365|-78.3882783882784
153,2026-02-27 00:09:53,-40.29304029304029|-68.13186813186813|-52.747252747252745|-21.245421245421245|-41.02564102564103
154,2026-02-27 00:09:53,-7.326007326007326|15.384615384615385|60.8058608058608|85.71428571428571|71.7948717948718
155,2026-02-27 00:09:53,173.62637362637363|164.83516483516485|232.23443223443223|289.3772893772894|299.6336996336996
156,2026-02-27 00:09:53,380.2197802197802|465.2014652014652|494.5054945054945|531.8681318681319|462.27106227106225
157,2026-02-27 00:09:53,486.4468864468864|491.57509157509156|347.25274725274727|249.8168498168498|79.12087912087912
158,2026-02-27 00:09:53,-38.095238095238095|-71.06227106227107|-178.02197802197801|-202.1978021978022|-311.35531135531136
159,2026-02-27 00:09:53,-284.98168498168496|-287.9120879120879|-340.65934065934067|-305.4945054945055|-313.5531135531136
160,2026-02-27 00:09:53,-290.84249084249086|-289.3772893772894|-294.5054945054945|-282.05128205128204|-254.94505494505495
161,2026-02-27 00:09:53,-289.3772893772894|-226.37362637362637|-298.16849816849816|-263.003663003663|-241.02564102564102
162,2026-02-27 00:09:53,-260.0732600732601|-262.27106227106225|-259.34065934065933|-260.0732600732601|-265.9340659340659
163,2026-02-27 00:09:53,-190.47619047619048|-273.2600732600733|-334.0659340659341|-286.4468864468864|-254.21245421245422
164,2026-02-27 00:09:53,-267.3992673992674|-263.003663003663|-276.1904761904762|-251.28205128205127|-241.75824175824175
165,2026-02-27 00:09:53,-253.4798534798535|-238.0952380952381|-270.3296703296703|-237.36263736263737|-260.0732600732601
166,2026-02-27 00:09:53,-240.2930402930403|-260.0732600732601|-242.49084249084248|-197.06959706959708|-228.57142857142858
167,2026-02-27 00:09:53,-227.83882783882783|-238.82783882783883|-200.0|-147.98534798534797|-265.9340659340659
168,2026-02-27 00:09:53,-225.64102564102564|-195.6043956043956|-205.86080586080587|-180.21978021978023|-170.6959706959707
169,2026-02-27 00:09:53,-188.2783882783883|-214.65201465201466|-128.2051282051282|-171.42857142857142|-216.84981684981685
170,2026-02-27 00:09:53,-131.13553113553112|-150.1831501831502|-219.04761904761904|-155.3113553113553|-147.98534798534797
171,2026-02-27 00:09:53,-158.97435897435898|-154.57875457875457|-112.82051282051282|-100.36630036630036|-115.01831501831502
172,2026-02-27 00:09:53,-170.6959706959707|-98.16849816849818|-48.35164835164835|-62.27106227106227|-95.97069597069597
173,2026-02-27 00:09:53,-83.51648351648352|-134.06593406593407|-182.41758241758242|-142.12454212454213|-123.80952380952381
174,2026-02-27 00:09:53,-112.08791208791209|-131.13553113553112|-129.67032967032966|-119.41391941391942|-113.55311355311355
175,2026-02-27 00:09:54,205.86080586080587|1189.7435897435898|1499.6336996336997|990.4761904761905|-346.5201465201465
176,2026-02-27 00:09:54,-639.5604395604396|-344.32234432234435|-153.1135531135531|-41.02564102564103|-103.2967032967033
177,2026-02-27 00:09:54,-156.04395604395606|-108.42490842490842|-38.827838827838825|-66.66666666666667|-82.78388278388279
178,2026-02-27 00:09:54,-12.454212454212454|-2.197802197802198|-54.94505494505494|-13.91941391941392|68.13186813186813
179,2026-02-27 00:09:54,46.15384615384615|42.49084249084249|128.2051282051282|117.21611721611721|111.35531135531136
180,2026-02-27 00:09:54,198.53479853479854|249.8168498168498|275.45787545787545|402.1978021978022|392.6739926739927
181,2026-02-27 00:09:54,402.9304029304029|476.9230769230769|509.15750915750914|525.2747252747253|522.3443223443223
182,2026-02-27 00:09:54,425.64102564102564|350.9157509157509|210.98901098901098|73.99267399267399|6.593406593406593
183,2026-02-27 00:09:54,-75.45787545787546|-157.50915750915752|-128.2051282051282|-252.74725274725276|-296.7032967032967
184,2026-02-27 00:09:54,-309.8901098901099|-276.1904761904762|-286.4468864468864|-328.93772893772893|-266.6666666666667
185,2026-02-27 00:09:54,-272.5274725274725|-259.34065934065933|-273.2600732600733|-274.72527472527474|-236.63003663003664
186,2026-02-27 00:09:54,-200.73260073260073|-207.32600732600733|-249.8168498168498|-188.2783882783883|-204.3956043956044
187,2026-02-27 00:09:54,-282.05128205128204|-243.95604395604394|-218.3150183150183|-207.32600732600733|-166.3003663003663
188,2026-02-27 00:09:54,-259.34065934065933|-296.7032967032967|-203.66300366300365|-276.1904761904762|-261.53846153846155
189,2026-02-27 00:09:54,-229.3040293040293|-221.97802197802199|-205.86080586080587|-239.56043956043956|-246.8864468864469
190,2026-02-27 00:09:54,-252.74725274725276|-240.2930402930403|-217.58241758241758|-216.84981684981685|-182.41758241758242
191,2026-02-27 00:09:54,-173.62637362637363|-200.0|-242.49084249084248|-159.7069597069597|-156.04395604395606
192,2026-02-27 00:09:54,-131.13553113553112|-223.44322344322345|-226.37362637362637|-168.4981684981685|-157.50915750915752
193,2026-02-27 00:09:54,-187.54578754578753|-203.66300366300365|-147.98534798534797|-85.71428571428571|-226.37362637362637
194,2026-02-27 00:09:54,-188.2783882783883|-181.6849816849817|-166.3003663003663|-120.14652014652015|-195.6043956043956
195,2026-02-27 00:09:54,-205.86080586080587|-171.42857142857142|-95.97069597069597|-183.15018315018315|-213.1868131868132
196,2026-02-27 00:09:54,-164.83516483516485|-144.32234432234432|-114.28571428571429|-108.42490842490842|-158.97435897435898
197,2026-02-27 00:09:54,-164.83516483516485|-135.53113553113553|-99.63369963369964|-64.46886446886447|-64.46886446886447
198,2026-02-27 00:09:54,-72.52747252747253|-90.10989010989012|-135.53113553113553|-146.5201465201465|-143.5897435897436
199,2026-02-27 00:09:55,-117.94871794871794|-126.73992673992674|-143.5897435897436|-129.67032967032966|-147.25274725274724
200,2026-02-27 00:09:55,-124.54212454212454|101.83150183150182|708.4249084249084|1499.6336996336997|1499.6336996336997
201,2026-02-27 00:09:55,134.06593406593407|-718.6813186813187|-619.047619047619|-308.42490842490844|-145.78754578754578
202,2026-02-27 00:09:55,-101.83150183150182|-106.22710622710623|-79.85347985347985|-47.61904761904762|-47.61904761904762
203,2026-02-27 00:09:55,-12.454212454212454|-8.058608058608058|4.395604395604396|37.362637362637365|29.304029304029303
204,2026-02-27 00:09:55,44.688644688644686|85.71428571428571|113.55311355311355|115.01831501831502|134.06593406593407
205,2026-02-27 00:09:55,178.75457875457874|224.9084249084249|261.53846153846155|314.2857142857143|371.42857142857144
206,2026-02-27 00:09:55,441.75824175824175|506.2271062271062|542.1245421245421|570.6959706959707|558.974358974359
207,2026-02-27 00:09:55,549.4505494505495|520.8791208791209|447.6190476190476|334.7985347985348|195.6043956043956
208,2026-02-27 00:09:55,76.92307692307692|-25.641025641025642|-123.80952380952381|-202.93040293040292|-251.28205128205127
209,2026-02-27 00:09:55,-265.9340659340659|-287.1794871794872|-299.6336996336996|-293.7728937728938|-300.3663003663004
210,2026-02-27 00:09:55,-296.7032967032967|-296.7032967032967|-284.98168498168496|-263.003663003663|-265.9340659340659
211,2026-02-27 00:09:55,-254.21245421245422|-242.49084249084248|-248.35164835164835|-238.0952380952381|-243.95604395604394
212,2026-02-27 00:09:55,-239.56043956043956|-241.75824175824175|-254.21245421245422|-227.83882783882783|-229.3040293040293
213,2026-02-27 00:09:55,-216.84981684981685|-229.3040293040293|-246.8864468864469|-239.56043956043956|-235.16483516483515
214,2026-02-27 00:09:55,-241.75824175824175|-238.0952380952381|-235.16483516483515|-216.11721611721612|-208.05860805860806
215,2026-02-27 00:09:55,-206.5934065934066|-205.86080586080587|-213.1868131868132|-197.06959706959708|-192.67399267399267
216,2026-02-27 00:09:55,-190.47619047619048|-188.2783882783883|-190.47619047619048|-189.01098901098902|-191.2087912087912
217,2026-02-27 00:09:55,-182.41758241758242|-174.35897435897436|-180.95238095238096|-182.41758241758242|-183.15018315018315
218,2026-02-27 00:09:55,-172.8937728937729|-158.97435897435898|-154.57875457875457|-148.71794871794873|-153.1135531135531
219,2026-02-27 00:09:55,-149.45054945054946|-150.1831501831502|-155.3113553113553|-153.1135531135531|-156.04395604395606
220,2026-02-27 00:09:55,-157.50915750915752|-154.57875457875457|-149.45054945054946|-142.85714285714286|-131.13553113553112
221,2026-02-27 00:09:55,-125.27472527472527|-122.34432234432235|-132.6007326007326|-137.72893772893772|-102.56410256410257
222,2026-02-27 00:09:55,-64.46886446886447|-59.34065934065934|-87.17948717948718|-122.34432234432235|-153.84615384615384
223,2026-02-27 00:09:55,-172.8937728937729|-170.6959706959707|-168.4981684981685|-167.76556776556777|-164.10256410256412
224,2026-02-27 00:09:55,-135.53113553113553|-150.1831501831502|-38.827838827838825|349.45054945054943|1393.4065934065934
225,2026-02-27 00:09:56,1499.6336996336997|873.992673992674|-437.3626373626374|-720.1465201465202|-421.97802197802196
226,2026-02-27 00:09:56,-208.05860805860806|-129.67032967032966|-124.54212454212454|-108.42490842490842|-112.08791208791209
227,2026-02-27 00:09:56,-84.24908424908425|-72.52747252747253|-79.12087912087912|-72.52747252747253|-60.8058608058608
228,2026-02-27 00:09:56,-34.43223443223443|-8.058608058608058|10.989010989010989|60.8058608058608|68.13186813186813
229,2026-02-27 00:09:56,84.98168498168498|125.27472527472527|161.9047619047619|213.91941391941393|263.003663003663
230,2026-02-27 00:09:56,321.61172161172163|393.4065934065934|454.2124542124542|522.3443223443223|555.3113553113553
231,2026-02-27 00:09:56,575.0915750915751|568.4981684981685|526.007326007326|473.992673992674|383.1501831501831
232,2026-02-27 00:09:56,249.08424908424908|115.01831501831502|-5.128205128205129|-98.16849816849818|-178.02197802197801
233,2026-02-27 00:09:56,-239.56043956043956|-254.94505494505495|-295.97069597069594|-318.68131868131866|-328.93772893772893
234,2026-02-27 00:09:56,-317.94871794871796|-318.68131868131866|-320.1465201465202|-299.6336996336996|-289.3772893772894
235,2026-02-27 00:09:56,-309.15750915750914|-287.1794871794872|-277.65567765567766|-268.13186813186815|-266.6666666666667
236,2026-02-27 00:09:56,-260.8058608058608|-251.28205128205127|-255.67765567765568|-252.74725274725276|-251.28205128205127
237,2026-02-27 00:09:56,-248.35164835164835|-248.35164835164835|-255.67765567765568|-253.4798534798535|-263.003663003663
238,2026-02-27 00:09:56,-270.3296703296703|-271.79487179487177|-270.3296703296703|-262.27106227106225|-254.21245421245422
239,2026-02-27 00:09:56,-254.21245421245422|-254.21245421245422|-258.6080586080586|-243.95604395604394|-246.8864468864469
240,2026-02-27 00:09:56,-238.0952380952381|-228.57142857142858|-228.57142857142858|-219.78021978021977|-223.44322344322345
241,2026-02-27 00:09:56,-224.9084249084249|-220.51282051282053|-218.3150183150183|-216.11721611721612|-207.32600732600733
242,2026-02-27 00:09:56,-202.93040293040292|-207.32600732600733|-202.1978021978022|-191.2087912087912|-183.88278388278388
243,2026-02-27 00:09:56,-180.95238095238096|-180.95238095238096|-191.2087912087912|-168.4981684981685|-157.50915750915752
244,2026-02-27 00:09:56,-158.24175824175825|-157.50915750915752|-154.57875457875457|-149.45054945054946|-153.1135531135531
245,2026-02-27 00:09:56,-148.71794871794873|-144.32234432234432|-153.1135531135531|-145.78754578754578|-136.996336996337
246,2026-02-27 00:09:56,-129.67032967032966|-126.73992673992674|-136.996336996337|-123.07692307692308|-115.01831501831502
247,2026-02-27 00:09:56,-122.34432234432235|-82.78388278388279|-41.02564102564103|-28.571428571428573|-64.46886446886447
248,2026-02-27 00:09:56,-87.17948717948718|-112.08791208791209|-135.53113553113553|-125.27472527472527|-123.07692307692308
249,2026-02-27 00:09:56,-120.87912087912088|-115.01831501831502|-112.08791208791209|-122.34432234432235|-27.106227106227106
250,2026-02-27 00:09:57,356.04395604395603|1404.3956043956043|1499.6336996336997|1022.7106227106227|-379.4871794871795
251,2026-02-27 00:09:57,-744.3223443223443|-442.4908424908425|-207.32600732600733|-112.82051282051282|-125.27472527472527
252,2026-02-27 00:09:57,-115.75091575091575|-94.50549450549451|-72.52747252747253|-59.34065934065934|-49.81684981684982
253,2026-02-27 00:09:57,-37.362637362637365|-30.036630036630036|-16.84981684981685|14.652014652014651|18.315018315018314
254,2026-02-27 00:09:57,40.29304029304029|68.86446886446886|87.91208791208791|115.01831501831502|151.64835164835165
255,2026-02-27 00:09:57,197.06959706959708|250.54945054945054|308.42490842490844|380.2197802197802|436.6300366300366
256,2026-02-27 00:09:57,491.57509157509156|541.3919413919414|548.7179487179487|548.7179487179487|533.3333333333334
257,2026-02-27 00:09:57,489.3772893772894|402.1978021978022|277.65567765567766|145.78754578754578|8.058608058608058
258,2026-02-27 00:09:57,-94.50549450549451|-174.35897435897436|-238.0952380952381|-270.3296703296703|-299.6336996336996
259,2026-02-27 00:09:57,-321.61172161172163|-333.3333333333333|-344.32234432234435|-336.996336996337|-340.65934065934067
260,2026-02-27 00:09:57,-324.54212454212455|-321.61172161172163|-317.2161172161172|-306.959706959707|-307.6923076923077
261,2026-02-27 00:09:57,-294.5054945054945|-275.45787545787545|-289.3772893772894|-282.7838827838828|-277.65567765567766
262,2026-02-27 00:09:57,-273.2600732600733|-273.2600732600733|-273.2600732600733|-262.27106227106225|-276.1904761904762
263,2026-02-27 00:09:57,-264.46886446886447|-261.53846153846155|-276.1904761904762|-271.79487179487177|-276.9230769230769
264,2026-02-27 00:09:57,-277.65567765567766|-267.3992673992674|-271.79487179487177|-275.45787545787545|-265.9340659340659
265,2026-02-27 00:09:57,-263.7362637362637|-266.6666666666667|-258.6080586080586|-241.02564102564102|-246.8864468864469
266,2026-02-27 00:09:57,-241.02564102564102|-238.0952380952381|-208.7912087912088|-204.3956043956044|-228.57142857142858
267,2026-02-27 00:09:57,-209.52380952380952|-214.65201465201466|-214.65201465201466|-208.7912087912088|-214.65201465201466
268,2026-02-27 00:09:57,-201.46520146520146|-191.2087912087912|-197.06959706959708|-182.41758241758242|-191.2087912087912
269,2026-02-27 00:09:57,-169.96336996336996|-170.6959706959707|-170.6959706959707|-156.04395604395606|-160.43956043956044
270,2026-02-27 00:09:57,-148.71794871794873|-154.57875457875457|-155.3113553113553|-153.1135531135531|-148.71794871794873
271,2026-02-27 00:09:57,-144.32234432234432|-131.13553113553112|-131.13553113553112|-123.80952380952381|-131.86813186813185
272,2026-02-27 00:09:57,-122.34432234432235|-118.68131868131869|-115.75091575091575|-94.50549450549451|-87.17948717948718
273,2026-02-27 00:09:57,-90.10989010989012|-73.99267399267399|-32.967032967032964|-20.512820512820515|-38.827838827838825
274,2026-02-27 00:09:58,-64.46886446886447|-100.36630036630036|-125.27472527472527|-123.80952380952381|-112.08791208791209
275,2026-02-27 00:09:58,-106.22710622710623|-108.42490842490842|-105.49450549450549|-108.42490842490842|-50.54945054945055
276,2026-02-27 00:09:58,226.37362637362637|1060.0732600732601|1499.6336996336997|1433.6996336996338|-87.91208791208791
277,2026-02-27 00:09:58,-764.8351648351648|-541.3919413919414|-264.46886446886447|-120.87912087912088|-108.42490842490842
278,2026-02-27 00:09:58,-89.37728937728937|-73.26007326007326|-55.67765567765568|-34.43223443223443|-32.967032967032964
279,2026-02-27 00:09:58,-19.047619047619047|-12.454212454212454|14.652014652014651|35.16483516483517|50.54945054945055
280,2026-02-27 00:09:58,81.31868131868131|90.10989010989012|110.62271062271063|145.05494505494505|170.6959706959707
281,2026-02-27 00:09:58,219.04761904761904|266.6666666666667|311.35531135531136|373.6263736263736|425.64102564102564
